"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Canada","1988","Total","April","Data tabulated by year of occurrence","Final figure, complete","1989","31570",""
"Canada","1988","Total","May","Data tabulated by year of occurrence","Final figure, complete","1989","33440",""
"Canada","1988","Total","June","Data tabulated by year of occurrence","Final figure, complete","1989","32471",""
"Canada","1988","Total","July","Data tabulated by year of occurrence","Final figure, complete","1989","32510",""
"Canada","1988","Total","August","Data tabulated by year of occurrence","Final figure, complete","1989","32526",""
"Canada","1988","Total","September","Data tabulated by year of occurrence","Final figure, complete","1989","32717",""
"Canada","1988","Total","October","Data tabulated by year of occurrence","Final figure, complete","1989","31257",""
"Canada","1988","Total","November","Data tabulated by year of occurrence","Final figure, complete","1989","29450",""
"Canada","1988","Total","December","Data tabulated by year of occurrence","Final figure, complete","1989","29766",""
"Canada","1987","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1988","369441",""
"Canada","1987","Total","January","Data tabulated by year of occurrence","Final figure, complete","1988","28962",""
"Canada","1987","Total","February","Data tabulated by year of occurrence","Final figure, complete","1988","27696",""
"Canada","1987","Total","March","Data tabulated by year of occurrence","Final figure, complete","1988","32609",""
"Canada","1987","Total","April","Data tabulated by year of occurrence","Final figure, complete","1988","32702",""
"Canada","1987","Total","May","Data tabulated by year of occurrence","Final figure, complete","1988","33247",""
"Canada","1987","Total","June","Data tabulated by year of occurrence","Final figure, complete","1988","32223",""
"Canada","1987","Total","July","Data tabulated by year of occurrence","Final figure, complete","1988","32353",""
"Canada","1987","Total","August","Data tabulated by year of occurrence","Final figure, complete","1988","30664",""
"Canada","1987","Total","September","Data tabulated by year of occurrence","Final figure, complete","1988","31126",""
"Canada","1987","Total","October","Data tabulated by year of occurrence","Final figure, complete","1988","29504",""
"Canada","1987","Total","November","Data tabulated by year of occurrence","Final figure, complete","1988","28739",""
"Canada","1987","Total","December","Data tabulated by year of occurrence","Final figure, complete","1988","29616",""
"Canada","1986","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1987","372431",""
"Canada","1986","Total","January","Data tabulated by year of occurrence","Final figure, complete","1987","29234",""
"Canada","1986","Total","February","Data tabulated by year of occurrence","Final figure, complete","1987","28137",""
"Canada","1986","Total","March","Data tabulated by year of occurrence","Final figure, complete","1987","32107",""
"Canada","1986","Total","April","Data tabulated by year of occurrence","Final figure, complete","1987","32865",""
"Canada","1986","Total","May","Data tabulated by year of occurrence","Final figure, complete","1987","33809",""
"Canada","1986","Total","June","Data tabulated by year of occurrence","Final figure, complete","1987","31131",""
"Canada","1986","Total","July","Data tabulated by year of occurrence","Final figure, complete","1987","32541",""
"Canada","1986","Total","August","Data tabulated by year of occurrence","Final figure, complete","1987","31577",""
"Canada","1986","Total","September","Data tabulated by year of occurrence","Final figure, complete","1987","32106",""
"Canada","1986","Total","October","Data tabulated by year of occurrence","Final figure, complete","1987","30803",""
"Canada","1986","Total","November","Data tabulated by year of occurrence","Final figure, complete","1987","28397",""
"Canada","1986","Total","December","Data tabulated by year of occurrence","Final figure, complete","1987","29724",""
"Canada","1985","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1986","375027",""
"Canada","1985","Total","January","Data tabulated by year of occurrence","Final figure, complete","1986","29704",""
"Canada","1985","Total","February","Data tabulated by year of occurrence","Final figure, complete","1986","27972",""
"Canada","1985","Total","March","Data tabulated by year of occurrence","Final figure, complete","1986","32409",""
"Canada","1985","Total","April","Data tabulated by year of occurrence","Final figure, complete","1986","32438",""
"Canada","1985","Total","May","Data tabulated by year of occurrence","Final figure, complete","1986","33469",""
"Canada","1985","Total","June","Data tabulated by year of occurrence","Final figure, complete","1986","31693",""
"Canada","1985","Total","July","Data tabulated by year of occurrence","Final figure, complete","1986","32981",""
"Canada","1985","Total","August","Data tabulated by year of occurrence","Final figure, complete","1986","31891",""
"Canada","1985","Total","September","Data tabulated by year of occurrence","Final figure, complete","1986","32297",""
"Canada","1985","Total","October","Data tabulated by year of occurrence","Final figure, complete","1986","31517",""
"Canada","1985","Total","November","Data tabulated by year of occurrence","Final figure, complete","1986","29178",""
"Canada","1985","Total","December","Data tabulated by year of occurrence","Final figure, complete","1986","29478",""
"Canada","1984","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1985","377031",""
"Canada","1984","Total","January","Data tabulated by year of occurrence","Final figure, complete","1985","29646",""
"Canada","1984","Total","February","Data tabulated by year of occurrence","Final figure, complete","1985","29253",""
"Canada","1984","Total","March","Data tabulated by year of occurrence","Final figure, complete","1985","32530",""
"Canada","1984","Total","April","Data tabulated by year of occurrence","Final figure, complete","1985","31930",""
"Canada","1984","Total","May","Data tabulated by year of occurrence","Final figure, complete","1985","33205",""
"Canada","1984","Total","June","Data tabulated by year of occurrence","Final figure, complete","1985","31898",""
"Canada","1984","Total","July","Data tabulated by year of occurrence","Final figure, complete","1985","32805",""
"Canada","1984","Total","August","Data tabulated by year of occurrence","Final figure, complete","1985","32785",""
"Canada","1984","Total","September","Data tabulated by year of occurrence","Final figure, complete","1985","32422",""
"Canada","1984","Total","October","Data tabulated by year of occurrence","Final figure, complete","1985","32006",""
"Canada","1984","Total","November","Data tabulated by year of occurrence","Final figure, complete","1985","29224",""
"Canada","1984","Total","December","Data tabulated by year of occurrence","Final figure, complete","1985","29327",""
"Canada","1983","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1984","373689",""
"Canada","1983","Total","January","Data tabulated by year of occurrence","Final figure, complete","1984","29278",""
"Canada","1983","Total","February","Data tabulated by year of occurrence","Final figure, complete","1984","28101",""
"Canada","1983","Total","March","Data tabulated by year of occurrence","Final figure, complete","1984","32893",""
"Canada","1983","Total","April","Data tabulated by year of occurrence","Final figure, complete","1984","31989",""
"Canada","1983","Total","May","Data tabulated by year of occurrence","Final figure, complete","1984","33286",""
"Canada","1983","Total","June","Data tabulated by year of occurrence","Final figure, complete","1984","32071",""
"Canada","1983","Total","July","Data tabulated by year of occurrence","Final figure, complete","1984","32063",""
"Canada","1983","Total","August","Data tabulated by year of occurrence","Final figure, complete","1984","31822",""
"Canada","1983","Total","September","Data tabulated by year of occurrence","Final figure, complete","1984","31591",""
"Canada","1983","Total","October","Data tabulated by year of occurrence","Final figure, complete","1984","30662",""
"Canada","1983","Total","November","Data tabulated by year of occurrence","Final figure, complete","1984","29666",""
"Canada","1983","Total","December","Data tabulated by year of occurrence","Final figure, complete","1984","30267",""
"Canada","1982","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1983","373082",""
"Canada","1982","Total","January","Data tabulated by year of occurrence","Final figure, complete","1983","29793",""
"Canada","1982","Total","February","Data tabulated by year of occurrence","Final figure, complete","1983","28560",""
"Canada","1982","Total","March","Data tabulated by year of occurrence","Final figure, complete","1983","32514",""
"Canada","1982","Total","April","Data tabulated by year of occurrence","Final figure, complete","1983","31998",""
"Canada","1982","Total","May","Data tabulated by year of occurrence","Final figure, complete","1983","32583",""
"Canada","1982","Total","June","Data tabulated by year of occurrence","Final figure, complete","1983","31555",""
"Canada","1982","Total","July","Data tabulated by year of occurrence","Final figure, complete","1983","32329",""
"Canada","1982","Total","August","Data tabulated by year of occurrence","Final figure, complete","1983","31496",""
"Canada","1982","Total","September","Data tabulated by year of occurrence","Final figure, complete","1983","32197",""
"Canada","1982","Total","October","Data tabulated by year of occurrence","Final figure, complete","1983","30589",""
"Canada","1982","Total","November","Data tabulated by year of occurrence","Final figure, complete","1983","29542",""
"Canada","1982","Total","December","Data tabulated by year of occurrence","Final figure, complete","1983","29726",""
"Canada","1981","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1982","370336",""
"Canada","1981","Total","January","Data tabulated by year of occurrence","Final figure, complete","1982","29431",""
"Canada","1981","Total","February","Data tabulated by year of occurrence","Final figure, complete","1982","27892",""
"Canada","1981","Total","March","Data tabulated by year of occurrence","Final figure, complete","1982","32537",""
"Canada","1981","Total","April","Data tabulated by year of occurrence","Final figure, complete","1982","31979",""
"Canada","1981","Total","May","Data tabulated by year of occurrence","Final figure, complete","1982","32104",""
"Canada","1981","Total","June","Data tabulated by year of occurrence","Final figure, complete","1982","31516",""
"Canada","1981","Total","July","Data tabulated by year of occurrence","Final figure, complete","1982","32713",""
"Canada","1981","Total","August","Data tabulated by year of occurrence","Final figure, complete","1982","31532",""
"Canada","1981","Total","September","Data tabulated by year of occurrence","Final figure, complete","1982","31500",""
"Canada","1981","Total","October","Data tabulated by year of occurrence","Final figure, complete","1982","30336",""
"Canada","1981","Total","November","Data tabulated by year of occurrence","Final figure, complete","1982","28933",""
"Canada","1981","Total","December","Data tabulated by year of occurrence","Final figure, complete","1982","29863",""
"Canada","1980","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1981","370709",""
"Canada","1980","Total","January","Data tabulated by year of occurrence","Final figure, complete","1981","29520",""
"Canada","1980","Total","February","Data tabulated by year of occurrence","Final figure, complete","1981","28888",""
"Canada","1980","Total","March","Data tabulated by year of occurrence","Final figure, complete","1981","31792",""
"Canada","1980","Total","April","Data tabulated by year of occurrence","Final figure, complete","1981","31272",""
"Canada","1980","Total","May","Data tabulated by year of occurrence","Final figure, complete","1981","32159",""
"Canada","1980","Total","June","Data tabulated by year of occurrence","Final figure, complete","1981","30919",""
"Canada","1980","Total","July","Data tabulated by year of occurrence","Final figure, complete","1981","32255",""
"Canada","1980","Total","August","Data tabulated by year of occurrence","Final figure, complete","1981","31224",""
"Canada","1980","Total","September","Data tabulated by year of occurrence","Final figure, complete","1981","32573",""
"Canada","1980","Total","October","Data tabulated by year of occurrence","Final figure, complete","1981","31398",""
"Canada","1980","Total","November","Data tabulated by year of occurrence","Final figure, complete","1981","28849",""
"Canada","1980","Total","December","Data tabulated by year of occurrence","Final figure, complete","1981","29860",""
"Canada","1979","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1979","365475",""
"Canada","1979","Total","January","Data tabulated by year of occurrence","Final figure, complete","1979","29199",""
"Canada","1979","Total","February","Data tabulated by year of occurrence","Final figure, complete","1979","27437",""
"Canada","1979","Total","March","Data tabulated by year of occurrence","Final figure, complete","1979","32001",""
"Canada","1979","Total","April","Data tabulated by year of occurrence","Final figure, complete","1979","31226",""
"Canada","1979","Total","May","Data tabulated by year of occurrence","Final figure, complete","1979","32579",""
"Canada","1979","Total","June","Data tabulated by year of occurrence","Final figure, complete","1979","30812",""
"Canada","1979","Total","July","Data tabulated by year of occurrence","Final figure, complete","1979","31750",""
"Canada","1979","Total","August","Data tabulated by year of occurrence","Final figure, complete","1979","31139",""
"Canada","1979","Total","September","Data tabulated by year of occurrence","Final figure, complete","1979","30995",""
"Canada","1979","Total","October","Data tabulated by year of occurrence","Final figure, complete","1979","30463",""
"Canada","1979","Total","November","Data tabulated by year of occurrence","Final figure, complete","1979","28857",""
"Canada","1979","Total","December","Data tabulated by year of occurrence","Final figure, complete","1979","29017",""
"Canada","1978","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1978","358852",""
"Canada","1978","Total","January","Data tabulated by year of occurrence","Final figure, complete","1978","28690",""
"Canada","1978","Total","February","Data tabulated by year of occurrence","Final figure, complete","1978","27246",""
"Canada","1978","Total","March","Data tabulated by year of occurrence","Final figure, complete","1978","31589",""
"Canada","1978","Total","April","Data tabulated by year of occurrence","Final figure, complete","1978","30270",""
"Canada","1978","Total","May","Data tabulated by year of occurrence","Final figure, complete","1978","31880",""
"Canada","1978","Total","June","Data tabulated by year of occurrence","Final figure, complete","1978","30073",""
"Canada","1978","Total","July","Data tabulated by year of occurrence","Final figure, complete","1978","30354",""
"Canada","1978","Total","August","Data tabulated by year of occurrence","Final figure, complete","1978","30753",""
"Canada","1978","Total","September","Data tabulated by year of occurrence","Final figure, complete","1978","30213",""
"Canada","1978","Total","October","Data tabulated by year of occurrence","Final figure, complete","1978","29659",""
"Canada","1978","Total","November","Data tabulated by year of occurrence","Final figure, complete","1978","28808",""
"Canada","1978","Total","December","Data tabulated by year of occurrence","Final figure, complete","1978","29317",""
"Canada","1977","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1991","362208",""
"Canada","1977","Total","January","Data tabulated by year of occurrence","Final figure, complete","1991","29560",""
"Canada","1977","Total","February","Data tabulated by year of occurrence","Final figure, complete","1991","27658",""
"Canada","1977","Total","March","Data tabulated by year of occurrence","Final figure, complete","1991","31879",""
"Canada","1977","Total","April","Data tabulated by year of occurrence","Final figure, complete","1991","30814",""
"Canada","1977","Total","May","Data tabulated by year of occurrence","Final figure, complete","1991","31692",""
"Canada","1977","Total","June","Data tabulated by year of occurrence","Final figure, complete","1991","30163",""
"Canada","1977","Total","July","Data tabulated by year of occurrence","Final figure, complete","1991","31055",""
"Canada","1977","Total","August","Data tabulated by year of occurrence","Final figure, complete","1991","30696",""
"Canada","1977","Total","September","Data tabulated by year of occurrence","Final figure, complete","1991","30743",""
"Canada","1977","Total","October","Data tabulated by year of occurrence","Final figure, complete","1991","30751",""
"Canada","1977","Total","November","Data tabulated by year of occurrence","Final figure, complete","1991","28672",""
"Canada","1977","Total","December","Data tabulated by year of occurrence","Final figure, complete","1991","28525",""
"Canada","1976","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1978","359300",""
"Canada","1976","Total","January","Data tabulated by year of occurrence","Final figure, complete","1978","29542",""
"Canada","1976","Total","February","Data tabulated by year of occurrence","Final figure, complete","1978","28531",""
"Canada","1976","Total","March","Data tabulated by year of occurrence","Final figure, complete","1978","31459",""
"Canada","1976","Total","April","Data tabulated by year of occurrence","Final figure, complete","1978","30532",""
"Canada","1976","Total","May","Data tabulated by year of occurrence","Final figure, complete","1978","31677",""
"Canada","1976","Total","June","Data tabulated by year of occurrence","Final figure, complete","1978","30975",""
"Canada","1976","Total","July","Data tabulated by year of occurrence","Final figure, complete","1978","31073",""
"Canada","1976","Total","August","Data tabulated by year of occurrence","Final figure, complete","1978","30302",""
"Canada","1976","Total","September","Data tabulated by year of occurrence","Final figure, complete","1978","28121",""
"Canada","1976","Total","October","Data tabulated by year of occurrence","Final figure, complete","1978","29983",""
"Canada","1976","Total","November","Data tabulated by year of occurrence","Final figure, complete","1978","27322",""
"Canada","1976","Total","December","Data tabulated by year of occurrence","Final figure, complete","1978","29002",""
"Canada","1975","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1977","358621",""
"Canada","1975","Total","January","Data tabulated by year of occurrence","Final figure, complete","1977","29167",""
"Canada","1975","Total","February","Data tabulated by year of occurrence","Final figure, complete","1977","27607",""
"Canada","1975","Total","March","Data tabulated by year of occurrence","Final figure, complete","1977","31545",""
"Canada","1975","Total","April","Data tabulated by year of occurrence","Final figure, complete","1977","30815",""
"Canada","1975","Total","May","Data tabulated by year of occurrence","Final figure, complete","1977","32032",""
"Canada","1975","Total","June","Data tabulated by year of occurrence","Final figure, complete","1977","30294",""
"Canada","1975","Total","July","Data tabulated by year of occurrence","Final figure, complete","1977","31433",""
"Canada","1975","Total","August","Data tabulated by year of occurrence","Final figure, complete","1977","30102",""
"Canada","1975","Total","September","Data tabulated by year of occurrence","Final figure, complete","1977","30623",""
"Canada","1975","Total","October","Data tabulated by year of occurrence","Final figure, complete","1977","29506",""
"Canada","1975","Total","November","Data tabulated by year of occurrence","Final figure, complete","1977","27466",""
"Canada","1975","Total","December","Data tabulated by year of occurrence","Final figure, complete","1977","28031",""
"Canada","1974","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1976","345645",""
"Canada","1974","Total","January","Data tabulated by year of occurrence","Final figure, complete","1976","28031",""
"Canada","1974","Total","February","Data tabulated by year of occurrence","Final figure, complete","1976","26070",""
"Canada","1974","Total","March","Data tabulated by year of occurrence","Final figure, complete","1976","29336",""
"Canada","1974","Total","April","Data tabulated by year of occurrence","Final figure, complete","1976","29383",""
"Canada","1974","Total","May","Data tabulated by year of occurrence","Final figure, complete","1976","29677",""
"Canada","1974","Total","June","Data tabulated by year of occurrence","Final figure, complete","1976","28172",""
"Canada","1974","Total","July","Data tabulated by year of occurrence","Final figure, complete","1976","30256",""
"Canada","1974","Total","August","Data tabulated by year of occurrence","Final figure, complete","1976","29821",""
"Canada","1974","Total","September","Data tabulated by year of occurrence","Final figure, complete","1976","30155",""
"Canada","1974","Total","October","Data tabulated by year of occurrence","Final figure, complete","1976","30014",""
"Canada","1974","Total","November","Data tabulated by year of occurrence","Final figure, complete","1976","27541",""
"Canada","1974","Total","December","Data tabulated by year of occurrence","Final figure, complete","1976","27189",""
"Canada","1973","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1974","343373",""
"Canada","1973","Total","January","Data tabulated by year of occurrence","Final figure, complete","1974","28154",""
"Canada","1973","Total","February","Data tabulated by year of occurrence","Final figure, complete","1974","26317",""
"Canada","1973","Total","March","Data tabulated by year of occurrence","Final figure, complete","1974","30358",""
"Canada","1973","Total","April","Data tabulated by year of occurrence","Final figure, complete","1974","29327",""
"Canada","1973","Total","May","Data tabulated by year of occurrence","Final figure, complete","1974","30654",""
"Canada","1973","Total","June","Data tabulated by year of occurrence","Final figure, complete","1974","29344",""
"Canada","1973","Total","July","Data tabulated by year of occurrence","Final figure, complete","1974","30078",""
"Canada","1973","Total","August","Data tabulated by year of occurrence","Final figure, complete","1974","29111",""
"Canada","1973","Total","September","Data tabulated by year of occurrence","Final figure, complete","1974","28585",""
"Canada","1973","Total","October","Data tabulated by year of occurrence","Final figure, complete","1974","28094",""
"Canada","1973","Total","November","Data tabulated by year of occurrence","Final figure, complete","1974","26599",""
"Canada","1973","Total","December","Data tabulated by year of occurrence","Final figure, complete","1974","26752",""
"Canada","1971","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1972","362187",""
"Canada","1971","Total","January","Data tabulated by year of occurrence","Final figure, complete","1972","31154",""
"Canada","1971","Total","February","Data tabulated by year of occurrence","Final figure, complete","1972","28943",""
"Canada","1971","Total","March","Data tabulated by year of occurrence","Final figure, complete","1972","32782",""
"Canada","1971","Total","April","Data tabulated by year of occurrence","Final figure, complete","1972","31676",""
"Canada","1971","Total","May","Data tabulated by year of occurrence","Final figure, complete","1972","31229",""
"Canada","1971","Total","June","Data tabulated by year of occurrence","Final figure, complete","1972","30805",""
"Canada","1971","Total","July","Data tabulated by year of occurrence","Final figure, complete","1972","30773",""
"Canada","1971","Total","August","Data tabulated by year of occurrence","Final figure, complete","1972","29825",""
"Canada","1971","Total","September","Data tabulated by year of occurrence","Final figure, complete","1972","30344",""
"Canada","1971","Total","October","Data tabulated by year of occurrence","Final figure, complete","1972","29193",""
"Canada","1971","Total","November","Data tabulated by year of occurrence","Final figure, complete","1972","27510",""
"Canada","1971","Total","December","Data tabulated by year of occurrence","Final figure, complete","1972","27953",""
"Canada","1970","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1972","371988",""
"Canada","1970","Total","January","Data tabulated by year of occurrence","Final figure, complete","1972","29748",""
"Canada","1970","Total","February","Data tabulated by year of occurrence","Final figure, complete","1972","27645",""
"Canada","1970","Total","March","Data tabulated by year of occurrence","Final figure, complete","1972","32539",""
"Canada","1970","Total","April","Data tabulated by year of occurrence","Final figure, complete","1972","32157",""
"Canada","1970","Total","May","Data tabulated by year of occurrence","Final figure, complete","1972","32765",""
"Canada","1970","Total","June","Data tabulated by year of occurrence","Final figure, complete","1972","31909",""
"Canada","1970","Total","July","Data tabulated by year of occurrence","Final figure, complete","1972","32527",""
"Canada","1970","Total","August","Data tabulated by year of occurrence","Final figure, complete","1972","30710",""
"Canada","1970","Total","September","Data tabulated by year of occurrence","Final figure, complete","1972","31603",""
"Canada","1970","Total","October","Data tabulated by year of occurrence","Final figure, complete","1972","30140",""
"Canada","1970","Total","November","Data tabulated by year of occurrence","Final figure, complete","1972","29591",""
"Canada","1970","Total","December","Data tabulated by year of occurrence","Final figure, complete","1972","30654",""
